index,Target_ID,Target_Class,Frame,Px,Py,Wx,Wy,Time,RWx_m,RWy_m,t,Vx,Vy,ax,ay,jerkx,jerky,SPF,FPS,real_world_len,real_world_wide
2880,64,bicycleperson,810,623,138,1054.331630784449,98.5505321323996,81.0,28.64267779326048,-0.26554045694358713,1.0,0.003712719540519771,0.0005478723852541112,-0.0018563597702545565,-0.00044190388557091564,-0.0018563597702545565,-0.00044190388557091564,0.09999999999999999,10.0,40,2.3
2890,64,bicycleperson,820,624,138,1054.0278839170408,97.85655079837618,82.0,28.639150709696988,-0.26573279263048666,1.0,-0.0035270835634904074,-0.00019233568689952518,-0.0072398031040101785,-0.0007402080721536364,-0.0072398031040101785,-0.0007402080721536364,0.09999999999999999,10.0,40,2.3
2900,64,bicycleperson,830,623,138,1054.331630784449,98.5505321323996,83.0,28.640635797513198,-0.2663467535008337,1.0,0.00148508781621004,-0.0006139608703470412,0.0050121713797004475,-0.000421625183447516,0.0050121713797004475,-0.000421625183447516,0.09999999999999999,10.0,40,2.3
2910,64,bicycleperson,840,624,138,1054.0278839170408,97.85655079837618,84.0,28.63989325360509,-0.2668588362770206,1.0,-0.0007425439081067964,-0.0005120827761869173,-0.0022276317243168364,0.00010187809416012383,-0.0022276317243168364,0.00010187809416012383,0.09999999999999999,10.0,40,2.3
2920,64,bicycleperson,850,624,138,1054.0278839170408,97.85655079837618,85.0,28.633395994409184,-0.2687714688319568,1.0,-0.006497259195906935,-0.0019126325549361778,-0.005754715287800138,-0.0014005497787492605,-0.005754715287800138,-0.0014005497787492605,0.09999999999999999,10.0,40,2.3
3233,86,bicycleperson,670,767,70,204.72922749393783,-164.7288706791343,67.0,6.1890040187677124,-8.470150384983496,,-1.0821165859242257,-0.1559321919444452,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
3281,88,bicycleperson,770,432,373,1399.3980762917251,144.42593842040645,77.0,39.68303693065618,1.6865435447550592,,-1.0821165859242257,-0.1559321919444452,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
3291,88,bicycleperson,780,475,308,1361.2929961541402,141.9720141667982,78.0,38.60092034473195,1.530611352810614,1.0,-1.0821165859242257,-0.1559321919444452,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
3301,88,bicycleperson,790,493,265,1326.0447430981144,143.01781779429308,79.0,37.52288810362946,1.3907610395875936,1.0,-1.0780322411024912,-0.13985031322302022,0.004084344821734476,0.01608187872142497,0.004084344821734476,0.01608187872142497,0.09999999999999999,10.0,40,2.3
3311,88,bicycleperson,800,500,235,1293.9130287741475,146.0290990009252,80.0,36.50110872273405,1.2761898155802214,1.0,-1.0217793808954099,-0.11457122400737219,0.05625286020708131,0.025279089215648032,0.05625286020708131,0.025279089215648032,0.09999999999999999,10.0,40,2.3
3321,88,bicycleperson,810,502,216,1268.9551996118353,149.3721020059817,81.0,35.539571212174046,1.1898014928624092,1.0,-0.9615375105600066,-0.08638832271781216,0.06024187033540329,0.028182901289560025,0.06024187033540329,0.028182901289560025,0.09999999999999999,10.0,40,2.3
3331,88,bicycleperson,820,508,195,1234.7244924407455,152.19012137886995,82.0,34.57621287750954,1.1377559134751243,1.0,-0.9633583346645054,-0.052045579387284935,-0.0018208241044987972,0.034342743330527226,-0.0018208241044987972,0.034342743330527226,0.09999999999999999,10.0,40,2.3
3341,88,bicycleperson,830,517,178,1199.8268677204642,152.96359057014476,83.0,33.521840716336484,1.1165271495438804,1.0,-1.054372161173056,-0.021228763931243844,-0.09101382650855072,0.03081681545604109,-0.09101382650855072,0.03081681545604109,0.09999999999999999,10.0,40,2.3
3351,88,bicycleperson,840,525,164,1164.9396080675217,153.41719473994937,84.0,32.480109445432014,1.1530958558244506,1.0,-1.0417312709044708,0.036568706280570185,0.01264089026858528,0.05779747021181403,0.01264089026858528,0.05779747021181403,0.09999999999999999,10.0,40,2.3
3361,88,bicycleperson,850,530,153,1132.8170380132333,154.58688719374925,85.0,31.47297783095685,1.2197395076897786,1.0,-1.0071316144751634,0.06664365186532795,0.0345996564293074,0.030074945584757762,0.0345996564293074,0.030074945584757762,0.09999999999999999,10.0,40,2.3
3523,91,bicycleperson,690,293,355,1399.721568912482,178.92208237327824,69.0,39.03369429181885,2.128636063216726,,0.12788357049100085,-0.03436025455328684,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
3533,91,bicycleperson,700,361,334,1385.0458271930515,167.2308812083002,70.0,39.16157786230985,2.094275808663439,1.0,0.12788357049100085,-0.03436025455328684,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
3543,91,bicycleperson,710,409,279,1345.760216526773,166.24761837335566,71.0,38.12447821948552,2.0375013706729663,1.0,-1.0370996428243302,-0.05677443799047266,-1.164983213315331,-0.02241418343718582,-1.164983213315331,-0.02241418343718582,0.09999999999999999,10.0,40,2.3
3553,91,bicycleperson,720,434,241,1308.2168569624232,168.13197507120583,72.0,36.983415234273586,1.9791546543325578,1.0,-1.1410629852119314,-0.058346716340408555,-0.10396334238760119,-0.001572278349935896,-0.10396334238760119,-0.001572278349935896,0.09999999999999999,10.0,40,2.3
3563,91,bicycleperson,730,459,214,1271.8571271280982,167.04528319458635,73.0,35.85608446962123,1.9220787646896593,1.0,-1.1273307646523563,-0.05707588964289845,0.013732220559575126,0.001270826697510108,0.013732220559575126,0.001270826697510108,0.09999999999999999,10.0,40,2.3
3573,91,bicycleperson,740,478,194,1237.6653225263549,165.81303297070303,74.0,34.70838860141189,1.8702837679459146,1.0,-1.1476958682093397,-0.05179499674374477,-0.0203651035569834,0.005280892899153677,-0.0203651035569834,0.005280892899153677,0.09999999999999999,10.0,40,2.3
3583,91,bicycleperson,750,491,177,1202.414761567756,166.0614826236806,75.0,33.60185845084314,1.820462846731079,1.0,-1.1065301505687515,-0.0498209212148355,0.041165717640588184,0.0019740755289092693,0.041165717640588184,0.0019740755289092693,0.09999999999999999,10.0,40,2.3
3593,91,bicycleperson,760,498,163,1168.0154206891646,168.28980587302487,76.0,32.493173339491854,1.7686494184296757,1.0,-1.108685111351285,-0.05181342830140334,-0.0021549607825335215,-0.0019925070865678407,-0.0021549607825335215,-0.0019925070865678407,0.09999999999999999,10.0,40,2.3
3603,91,bicycleperson,770,511,151,1131.2261728129663,166.49447860662852,77.0,31.433254447880586,1.7508229365637036,1.0,-1.059918891611268,-0.017826481865972132,0.048766219740016936,0.03398694643543121,0.048766219740016936,0.03398694643543121,0.09999999999999999,10.0,40,2.3
3613,91,bicycleperson,780,523,139,1087.3952625803513,164.98308434960788,78.0,30.28737654672895,1.7382110381428029,1.0,-1.1458779011516356,-0.012611898420900713,-0.0859590095403675,0.005214583445071419,-0.0859590095403675,0.005214583445071419,0.09999999999999999,10.0,40,2.3
3623,91,bicycleperson,790,528,130,1049.625375780867,166.4047837581852,79.0,29.072709491379666,1.742422055463629,1.0,-1.2146670553492847,0.0042110173208260715,-0.06878915419764908,0.016822915741726785,-0.06878915419764908,0.016822915741726785,0.09999999999999999,10.0,40,2.3
3633,91,bicycleperson,800,534,122,1010.1349262414524,166.71514841198706,80.0,27.967878685200493,1.7765550242156363,1.0,-1.104830806179173,0.03413296875200733,0.1098362491701117,0.02992195143118126,0.1098362491701117,0.02992195143118126,0.09999999999999999,10.0,40,2.3
3643,91,bicycleperson,810,541,116,975.3682600420312,165.00883641894308,81.0,26.84756387617839,1.877619790413142,1.0,-1.1203148090221013,0.1010647661975057,-0.01548400284292839,0.06693179744549838,-0.01548400284292839,0.06693179744549838,0.09999999999999999,10.0,40,2.3
3653,91,bicycleperson,820,546,111,943.3105846995844,164.11185039240803,82.0,25.72672059419261,2.0096275098140217,1.0,-1.1208432819857812,0.13200771940087974,-0.0005284729636798602,0.030942953203374035,-0.0005284729636798602,0.030942953203374035,0.09999999999999999,10.0,40,2.3
3663,91,bicycleperson,830,549,106,908.5580282509106,164.87144814318071,83.0,24.770304788018155,2.0519944043813005,1.0,-0.956415806174455,0.04236689456727882,0.16442747581132622,-0.08964082483360092,0.16442747581132622,-0.08964082483360092,0.09999999999999999,10.0,40,2.3
3673,91,bicycleperson,840,552,101,869.7112037686132,165.72053562096073,84.0,23.57109902777837,2.08294730032173,1.0,-1.1992057602397814,0.030952895940429492,-0.24278995406532644,-0.011413998626849331,-0.24278995406532644,-0.011413998626849331,0.09999999999999999,10.0,40,2.3
3683,91,bicycleperson,850,555,98,843.4688049705067,165.12304429881334,85.0,22.644536527139348,2.0470771881466314,1.0,-0.9265625006390223,-0.03587011217509861,0.2726432596007591,-0.0668230081155281,0.2726432596007591,-0.0668230081155281,0.09999999999999999,10.0,40,2.3
3822,96,bicycleperson,820,371,340,1387.515545575734,163.6276323946546,82.0,39.31054684317336,1.8998885293720624,,-1.0968778000897643,-0.0833553650822183,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
3832,96,bicycleperson,830,410,271,1339.175528876703,167.90807575334708,83.0,38.2136690430836,1.8165331642898441,1.0,-1.0968778000897643,-0.0833553650822183,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
3842,96,bicycleperson,840,436,264,1330.665367115451,161.49023967662777,84.0,36.94447518949988,1.7545895898779524,1.0,-1.2691938535837153,-0.06194357441189169,-0.17231605349395096,0.021411790670326614,-0.17231605349395096,0.021411790670326614,0.09999999999999999,10.0,40,2.3
3852,96,bicycleperson,850,462,237,1300.6368249857062,159.33365572148475,85.0,36.530257027808155,1.704049089178314,1.0,-0.4142181616917284,-0.050540500699638446,0.8549756918919869,0.011403073712253242,0.8549756918919869,0.011403073712253242,0.09999999999999999,10.0,40,2.3
4057,97,bicycleperson,840,374,343,1388.8505844834858,162.3523081535457,84.0,39.29231971833404,2.011754621983452,,-1.12403931648182,-0.07120157795554416,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
4067,97,bicycleperson,850,410,283,1348.7787962785096,165.01255147211464,85.0,38.16828040185222,1.940553044027908,1.0,-1.12403931648182,-0.07120157795554416,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
4213,99,bicycleperson,840,454,318,1369.302725768677,146.2437224205158,84.0,38.8891628541115,1.7342441176145584,,-1.2530722104700018,0.020209396717378203,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
4223,99,bicycleperson,850,485,273,1333.9292762735631,144.25197043787682,85.0,37.636090643641495,1.7544535143319366,1.0,-1.2530722104700018,0.020209396717378203,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
5208,128,bicycleperson,1310,545,159,1146.9893443978035,143.9916454733922,131.0,27.815008797512622,0.9055497539033708,,3.836575905701519,0.1006093476252321,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
5215,128,bicycleperson,1320,530,172,1183.781086534288,148.2423618574092,132.0,31.65158470321414,1.0061591015286029,1.0,3.836575905701519,0.1006093476252321,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
5218,128,bicycleperson,1370,240,434,1431.4561041679583,174.63987887800138,137.0,32.93665330074467,1.0502975595663355,5.0,0.2570137195061065,0.008827691607546529,-0.7159124372390825,-0.018356331203537114,-0.7159124372390825,-0.018356331203537114,0.09999999999999999,10.0,40,2.3
5240,128,bicycleperson,1400,418,339,1383.860541115179,152.3035784392875,140.0,39.01777397534729,1.3067066121861368,3.0,2.0270402248675388,0.08546968420660044,0.5900088351204774,0.025547330866351303,0.5900088351204774,0.025547330866351303,0.09999999999999999,10.0,40,2.3
5250,128,bicycleperson,1410,454,303,1359.5777098432914,148.53284930517196,141.0,38.30327931757744,1.3866187082966086,1.0,-0.7144946577698477,0.07991209611047179,-2.7415348826373864,-0.005557588096128649,-2.7415348826373864,-0.005557588096128649,0.09999999999999999,10.0,40,2.3
5260,128,bicycleperson,1420,472,266,1328.9942122017492,149.58992872184385,142.0,37.43571319770504,1.4530779823003288,1.0,-0.8675661198724001,0.0664592740037202,-0.1530714621025524,-0.013452822106751583,-0.1530714621025524,-0.013452822106751583,0.09999999999999999,10.0,40,2.3
5270,128,bicycleperson,1430,484,241,1302.6608416048657,150.55827911315123,143.0,36.6170336939418,1.5065436268185188,1.0,-0.8186795037632422,0.053465644518190025,0.0488866161091579,-0.012993629485530178,0.0488866161091579,-0.012993629485530178,0.09999999999999999,10.0,40,2.3
5280,128,bicycleperson,1440,488,223,1280.3562043135646,153.18689247804815,144.0,35.87455947120963,1.537820929028462,1.0,-0.7424742227321701,0.03127730220994285,0.07620528103107205,-0.022188342308247178,0.07620528103107205,-0.022188342308247178,0.09999999999999999,10.0,40,2.3
5290,128,bicycleperson,1450,491,205,1254.0112198950212,156.728669606785,145.0,35.16655495366147,1.545259193212197,1.0,-0.7080045175481615,0.007438264183735166,0.0344697051840086,-0.023839038026207682,0.0344697051840086,-0.023839038026207682,0.09999999999999999,10.0,40,2.3
5300,128,bicycleperson,1460,495,194,1234.9962076586855,158.27495370667936,146.0,34.43187434414158,1.5346687684265659,1.0,-0.7346806095198843,-0.010590424785631214,-0.026676091971722826,-0.01802868896936638,-0.026676091971722826,-0.01802868896936638,0.09999999999999999,10.0,40,2.3
5310,128,bicycleperson,1470,510,170,1182.9541037343968,159.18520683285098,147.0,33.23223636321955,1.4994695948644086,1.0,-1.1996379809220343,-0.03519917356215707,-0.46495737140215,-0.024608748776525857,-0.46495737140215,-0.024608748776525857,0.09999999999999999,10.0,40,2.3
5319,128,bicycleperson,1480,494,133,1072.522293654155,187.4253389102957,148.0,29.990471784715254,1.4495264067137734,1.0,-3.241764578504295,-0.04994318815063514,-2.0421265975822607,-0.014744014588478072,-2.0421265975822607,-0.014744014588478072,0.09999999999999999,10.0,40,2.3
5332,128,bicycleperson,1500,550,151,1121.745001887017,143.48528370744145,150.0,29.51932474803428,1.3641827181765578,2.0,-0.23557351834048745,-0.04267184426860782,1.5030955300819038,0.003635671941013663,1.5030955300819038,0.003635671941013663,0.09999999999999999,10.0,40,2.3
5342,128,bicycleperson,1510,558,143,1092.467771707783,141.0055768092182,151.0,30.27526960158311,1.3069094777883041,1.0,0.7559448535488293,-0.057273240388253654,0.9915183718893168,-0.014601396119645838,0.9915183718893168,-0.014601396119645838,0.09999999999999999,10.0,40,2.3
5352,128,bicycleperson,1520,559,136,1065.339390265946,142.60411153247117,152.0,29.350813902532394,1.2728100210734614,1.0,-0.9244556990507142,-0.03409945671484271,-1.6804005525995436,0.02317378367341094,-1.6804005525995436,0.02317378367341094,0.09999999999999999,10.0,40,2.3
5362,128,bicycleperson,1530,561,129,1034.5532987535253,143.6847903190633,153.0,28.491982340831807,1.253805702513162,1.0,-0.8588315617005868,-0.019004318560299494,0.0656241373501274,0.01509513815454322,0.0656241373501274,0.01509513815454322,0.09999999999999999,10.0,40,2.3
5372,128,bicycleperson,1540,566,125,1013.8483244677042,141.5049408978345,154.0,27.619500269447048,1.2281737175841083,1.0,-0.8724820713847592,-0.02563198492905361,-0.013650509684172363,-0.006627666368754115,-0.013650509684172363,-0.006627666368754115,0.09999999999999999,10.0,40,2.3
5382,128,bicycleperson,1550,572,119,980.2216070870226,139.08698695120498,155.0,26.754294324263288,1.1952846553679914,1.0,-0.8652059451837602,-0.03288906221611687,0.007276126200999045,-0.007257077287063263,0.007276126200999045,-0.007257077287063263,0.09999999999999999,10.0,40,2.3
5392,128,bicycleperson,1560,571,115,957.5135182446028,141.40686935840083,156.0,26.02314760432198,1.1556006085889328,1.0,-0.7311467199413073,-0.03968404677905868,0.13405922524245284,-0.006794984562941808,0.13405922524245284,-0.006794984562941808,0.09999999999999999,10.0,40,2.3
5402,128,bicycleperson,1570,569,111,933.3769368221584,144.7675690249392,157.0,25.231969111461577,1.1154243408698081,1.0,-0.7911784928604035,-0.040176267719124636,-0.06003177291909623,-0.0004922209400659572,-0.06003177291909623,-0.0004922209400659572,0.09999999999999999,10.0,40,2.3
5412,128,bicycleperson,1580,572,107,904.8555972686175,143.9815565024097,158.0,24.52678466324499,1.0886877985637944,1.0,-0.7051844482165883,-0.026736542306013744,0.08599404464381522,0.013439725413110892,0.08599404464381522,0.013439725413110892,0.09999999999999999,10.0,40,2.3
5422,128,bicycleperson,1590,574,104,881.8537390872488,143.57408178650874,159.0,23.546144305482326,1.0719658383534345,1.0,-0.9806403577626597,-0.016721960210359876,-0.27545590954607135,0.010014582095653868,-0.27545590954607135,0.010014582095653868,0.09999999999999999,10.0,40,2.3
5432,128,bicycleperson,1600,575,101,857.7286655879288,144.08938940528753,160.0,22.808339899193324,1.0500349930529773,1.0,-0.7378044062890012,-0.02193084530045719,0.24283595147365844,-0.005208885090097315,0.24283595147365844,-0.005208885090097315,0.09999999999999999,10.0,40,2.3
5442,128,bicycleperson,1610,575,97,823.5394301282042,146.16592925677455,161.0,22.11245570967688,1.040828089952042,1.0,-0.6958841895164447,-0.009206903100935415,0.04192021677255653,0.012723942199521776,0.04192021677255653,0.012723942199521776,0.09999999999999999,10.0,40,2.3
5452,128,bicycleperson,1620,577,95,803.972268947356,145.2376172333919,162.0,21.22634494819567,1.0905007699314508,1.0,-0.8861107614812092,0.04967267997940894,-0.19022657196476445,0.058879583080344355,-0.19022657196476445,0.058879583080344355,0.09999999999999999,10.0,40,2.3
5462,128,bicycleperson,1630,579,92,773.2675669250747,144.81583631677995,163.0,20.499623759739226,1.1240204198877224,1.0,-0.7267211884564446,0.03351964995627155,0.15938957302476453,-0.016153030023137394,0.15938957302476453,-0.016153030023137394,0.09999999999999999,10.0,40,2.3
5472,128,bicycleperson,1640,577,90,753.6152869489069,148.1550556626145,164.0,19.727706535780083,1.1287932162288703,1.0,-0.771917223959143,0.004772796341147911,-0.04519603550269835,-0.028746853615123635,-0.04519603550269835,-0.028746853615123635,0.09999999999999999,10.0,40,2.3
5482,128,bicycleperson,1650,578,88,730.8435465900454,148.31436127619577,165.0,18.927209487660146,1.141488407290297,1.0,-0.8004970481199365,0.012695191061426803,-0.02857982416079352,0.007922394720278891,-0.02857982416079352,0.007922394720278891,0.09999999999999999,10.0,40,2.3
5492,128,bicycleperson,1660,582,86,704.5548323205333,145.01923876047255,166.0,18.19068254283014,1.1618306730391574,1.0,-0.7365269448300076,0.020342265748860333,0.06397010328992891,0.0076470746874335305,0.06397010328992891,0.0076470746874335305,0.09999999999999999,10.0,40,2.3
