id,center,obj_name,i,f
155,"(80, 478)",person,2,1373
157,"(593, 131)",person,3,1373
165,"(461, 352)",person,4,1373
167,"(560, 127)",person,5,1373
171,"(344, 478)",person,6,1373
12,"(202, 478)",bicycle,0,1374
128,"(255, 438)",person,1,1374
155,"(41, 478)",person,2,1374
157,"(591, 132)",person,3,1374
165,"(457, 362)",person,4,1374
167,"(560, 127)",person,5,1374
171,"(330, 478)",person,6,1374
12,"(214, 478)",bicycle,0,1375
89,"(256, 264)",bicycle,1,1375
128,"(250, 444)",person,2,1375
155,"(19, 478)",person,3,1375
157,"(591, 132)",person,4,1375
165,"(452, 376)",person,5,1375
167,"(560, 128)",person,6,1375
171,"(317, 477)",person,7,1375
12,"(219, 476)",bicycle,0,1376
89,"(262, 264)",bicycle,1,1376
157,"(592, 133)",person,2,1376
165,"(448, 383)",person,3,1376
167,"(560, 129)",person,4,1376
171,"(309, 477)",person,5,1376
12,"(220, 478)",bicycle,0,1377
89,"(270, 275)",bicycle,1,1377
157,"(591, 135)",person,2,1377
165,"(444, 386)",person,3,1377
167,"(559, 129)",person,4,1377
171,"(299, 477)",person,5,1377
173,"(232, 379)",person,6,1377
89,"(276, 279)",bicycle,0,1378
157,"(591, 136)",person,1,1378
165,"(439, 388)",person,2,1378
167,"(558, 130)",person,3,1378
171,"(284, 477)",person,4,1378
173,"(244, 366)",person,5,1378
89,"(281, 275)",bicycle,0,1379
157,"(592, 137)",person,1,1379
165,"(434, 404)",person,2,1379
167,"(557, 130)",person,3,1379
171,"(268, 477)",person,4,1379
173,"(252, 380)",person,5,1379
12,"(281, 394)",bicycle,0,1380
89,"(287, 272)",bicycle,1,1380
157,"(594, 137)",person,2,1380
165,"(430, 414)",person,3,1380
167,"(556, 131)",person,4,1380
171,"(251, 478)",person,5,1380
173,"(258, 391)",person,6,1380
12,"(296, 374)",bicycle,0,1381
128,"(260, 432)",person,1,1381
157,"(595, 137)",person,2,1381
165,"(425, 427)",person,3,1381
167,"(556, 132)",person,4,1381
171,"(229, 477)",person,5,1381
173,"(266, 390)",person,6,1381
12,"(307, 367)",bicycle,0,1382
128,"(265, 445)",person,1,1382
157,"(595, 137)",person,2,1382
165,"(420, 432)",person,3,1382
167,"(557, 133)",person,4,1382
171,"(198, 478)",person,5,1382
12,"(312, 364)",bicycle,0,1383
128,"(274, 449)",person,1,1383
157,"(595, 138)",person,2,1383
165,"(416, 433)",person,3,1383
167,"(557, 134)",person,4,1383
171,"(151, 479)",person,5,1383
12,"(320, 359)",bicycle,0,1384
128,"(284, 450)",person,1,1384
157,"(595, 139)",person,2,1384
165,"(412, 444)",person,3,1384
167,"(558, 134)",person,4,1384
171,"(100, 479)",person,5,1384
12,"(327, 352)",bicycle,0,1385
89,"(322, 224)",bicycle,1,1385
128,"(292, 446)",person,2,1385
157,"(594, 140)",person,3,1385
165,"(404, 460)",person,4,1385
167,"(558, 134)",person,5,1385
171,"(55, 479)",person,6,1385
89,"(327, 218)",bicycle,0,1386
128,"(304, 439)",person,1,1386
157,"(594, 140)",person,2,1386
165,"(397, 474)",person,3,1386
167,"(558, 134)",person,4,1386
171,"(22, 479)",person,5,1386
89,"(331, 205)",bicycle,0,1387
128,"(314, 421)",person,1,1387
157,"(594, 140)",person,2,1387
165,"(389, 479)",person,3,1387
167,"(558, 135)",person,4,1387
89,"(337, 198)",bicycle,0,1388
128,"(320, 402)",person,1,1388
157,"(594, 143)",person,2,1388
165,"(379, 479)",person,3,1388
167,"(557, 136)",person,4,1388
12,"(329, 303)",bicycle,0,1389
89,"(324, 191)",bicycle,1,1389
128,"(323, 399)",person,2,1389
157,"(595, 144)",person,3,1389
165,"(371, 479)",person,4,1389
167,"(556, 137)",person,5,1389
12,"(343, 290)",bicycle,0,1390
89,"(323, 193)",bicycle,1,1390
157,"(595, 145)",person,2,1390
165,"(365, 479)",person,3,1390
167,"(555, 137)",person,4,1390
12,"(332, 284)",bicycle,0,1391
89,"(325, 187)",bicycle,1,1391
126,"(327, 212)",bicycle,2,1391
157,"(596, 145)",person,3,1391
165,"(357, 479)",person,4,1391
167,"(555, 137)",person,5,1391
173,"(351, 281)",person,6,1391
12,"(334, 275)",bicycle,0,1392
126,"(329, 233)",bicycle,1,1392
157,"(596, 145)",person,2,1392
165,"(347, 479)",person,3,1392
167,"(554, 139)",person,4,1392
173,"(359, 278)",person,5,1392
126,"(332, 213)",bicycle,0,1393
128,"(362, 317)",person,1,1393
157,"(596, 145)",person,2,1393
165,"(335, 479)",person,3,1393
167,"(554, 140)",person,4,1393
173,"(367, 270)",person,5,1393
126,"(338, 209)",bicycle,0,1394
128,"(372, 327)",person,1,1394
157,"(597, 147)",person,2,1394
165,"(326, 479)",person,3,1394
167,"(554, 141)",person,4,1394
12,"(344, 299)",bicycle,0,1395
126,"(338, 205)",bicycle,1,1395
128,"(379, 345)",person,2,1395
157,"(598, 148)",person,3,1395
165,"(313, 478)",person,4,1395
167,"(554, 142)",person,5,1395
12,"(349, 318)",bicycle,0,1396
128,"(386, 356)",person,1,1396
157,"(599, 149)",person,2,1396
165,"(299, 478)",person,3,1396
167,"(554, 142)",person,4,1396
12,"(355, 318)",bicycle,0,1397
128,"(393, 360)",person,1,1397
157,"(598, 150)",person,2,1397
165,"(283, 479)",person,3,1397
167,"(554, 142)",person,4,1397
12,"(360, 308)",bicycle,0,1398
128,"(402, 357)",person,1,1398
157,"(598, 150)",person,2,1398
165,"(266, 479)",person,3,1398
167,"(554, 143)",person,4,1398
12,"(364, 311)",bicycle,0,1399
128,"(410, 347)",person,1,1399
157,"(595, 151)",person,2,1399
165,"(250, 478)",person,3,1399
167,"(555, 145)",person,4,1399
12,"(367, 312)",bicycle,0,1400
128,"(418, 339)",person,1,1400
157,"(594, 152)",person,2,1400
165,"(237, 478)",person,3,1400
167,"(554, 146)",person,4,1400
12,"(369, 312)",bicycle,0,1401
128,"(423, 337)",person,1,1401
157,"(596, 154)",person,2,1401
165,"(223, 478)",person,3,1401
167,"(554, 146)",person,4,1401
12,"(370, 311)",bicycle,0,1402
128,"(428, 335)",person,1,1402
157,"(596, 155)",person,2,1402
165,"(206, 478)",person,3,1402
167,"(554, 146)",person,4,1402
12,"(372, 308)",bicycle,0,1403
128,"(432, 333)",person,1,1403
157,"(596, 154)",person,2,1403
165,"(183, 478)",person,3,1403
167,"(554, 147)",person,4,1403
177,"(705, 126)",person,5,1403
12,"(374, 303)",bicycle,0,1404
128,"(435, 329)",person,1,1404
157,"(596, 154)",person,2,1404
165,"(159, 478)",person,3,1404
167,"(553, 149)",person,4,1404
177,"(705, 126)",person,5,1404
12,"(379, 297)",bicycle,0,1405
128,"(437, 321)",person,1,1405
157,"(596, 155)",person,2,1405
165,"(133, 478)",person,3,1405
167,"(554, 150)",person,4,1405
12,"(383, 294)",bicycle,0,1406
128,"(440, 312)",person,1,1406
157,"(596, 156)",person,2,1406
165,"(114, 479)",person,3,1406
167,"(555, 151)",person,4,1406
12,"(390, 293)",bicycle,0,1407
128,"(442, 308)",person,1,1407
157,"(594, 157)",person,2,1407
167,"(556, 151)",person,3,1407
12,"(393, 291)",bicycle,0,1408
128,"(444, 306)",person,1,1408
157,"(592, 159)",person,2,1408
167,"(556, 151)",person,3,1408
12,"(395, 290)",bicycle,0,1409
128,"(449, 306)",person,1,1409
157,"(592, 160)",person,2,1409
167,"(556, 152)",person,3,1409
177,"(705, 127)",person,4,1409
12,"(398, 286)",bicycle,0,1410
128,"(454, 303)",person,1,1410
157,"(591, 160)",person,2,1410
167,"(556, 152)",person,3,1410
177,"(705, 127)",person,4,1410
12,"(402, 280)",bicycle,0,1411
128,"(458, 297)",person,1,1411
157,"(591, 161)",person,2,1411
167,"(555, 154)",person,3,1411
177,"(704, 127)",person,4,1411
12,"(405, 277)",bicycle,0,1412
128,"(462, 289)",person,1,1412
157,"(591, 163)",person,2,1412
167,"(554, 155)",person,3,1412
177,"(705, 126)",person,4,1412
12,"(408, 277)",bicycle,0,1413
128,"(464, 287)",person,1,1413
157,"(591, 166)",person,2,1413
167,"(553, 155)",person,3,1413
177,"(705, 126)",person,4,1413
12,"(410, 277)",bicycle,0,1414
128,"(467, 285)",person,1,1414
157,"(592, 167)",person,2,1414
167,"(552, 155)",person,3,1414
177,"(705, 126)",person,4,1414
12,"(411, 275)",bicycle,0,1415
128,"(468, 284)",person,1,1415
157,"(593, 167)",person,2,1415
167,"(551, 156)",person,3,1415
177,"(705, 125)",person,4,1415
12,"(412, 272)",bicycle,0,1416
128,"(470, 283)",person,1,1416
157,"(594, 168)",person,2,1416
167,"(551, 158)",person,3,1416
177,"(705, 125)",person,4,1416
12,"(414, 264)",bicycle,0,1417
128,"(470, 280)",person,1,1417
157,"(594, 169)",person,2,1417
167,"(551, 160)",person,3,1417
177,"(704, 125)",person,4,1417
12,"(415, 261)",bicycle,0,1418
128,"(470, 270)",person,1,1418
157,"(594, 171)",person,2,1418
167,"(551, 160)",person,3,1418
177,"(704, 125)",person,4,1418
12,"(416, 259)",bicycle,0,1419
128,"(470, 267)",person,1,1419
157,"(594, 173)",person,2,1419
167,"(551, 160)",person,3,1419
177,"(705, 125)",person,4,1419
12,"(417, 259)",bicycle,0,1420
128,"(472, 266)",person,1,1420
157,"(594, 174)",person,2,1420
167,"(551, 161)",person,3,1420
177,"(705, 125)",person,4,1420
12,"(419, 259)",bicycle,0,1421
128,"(474, 265)",person,1,1421
157,"(593, 175)",person,2,1421
167,"(551, 162)",person,3,1421
177,"(705, 125)",person,4,1421
12,"(422, 256)",bicycle,0,1422
128,"(477, 264)",person,1,1422
157,"(593, 174)",person,2,1422
167,"(551, 164)",person,3,1422
177,"(705, 125)",person,4,1422
12,"(426, 252)",bicycle,0,1423
128,"(479, 261)",person,1,1423
157,"(593, 175)",person,2,1423
167,"(551, 165)",person,3,1423
177,"(705, 126)",person,4,1423
12,"(429, 248)",bicycle,0,1424
128,"(482, 254)",person,1,1424
157,"(592, 180)",person,2,1424
167,"(550, 166)",person,3,1424
177,"(705, 126)",person,4,1424
12,"(430, 245)",bicycle,0,1425
128,"(485, 251)",person,1,1425
157,"(592, 182)",person,2,1425
167,"(549, 166)",person,3,1425
177,"(705, 126)",person,4,1425
12,"(432, 245)",bicycle,0,1426
128,"(486, 250)",person,1,1426
157,"(592, 183)",person,2,1426
167,"(549, 166)",person,3,1426
177,"(705, 126)",person,4,1426
12,"(432, 244)",bicycle,0,1427
128,"(486, 250)",person,1,1427
157,"(591, 184)",person,2,1427
167,"(548, 169)",person,3,1427
12,"(432, 243)",bicycle,0,1428
128,"(486, 249)",person,1,1428
157,"(591, 184)",person,2,1428
167,"(548, 172)",person,3,1428
12,"(432, 240)",bicycle,0,1429
128,"(485, 247)",person,1,1429
157,"(590, 184)",person,2,1429
167,"(548, 173)",person,3,1429
12,"(432, 236)",bicycle,0,1430
128,"(484, 241)",person,1,1430
157,"(592, 185)",person,2,1430
167,"(549, 174)",person,3,1430
177,"(706, 126)",person,4,1430
12,"(433, 233)",bicycle,0,1431
128,"(482, 238)",person,1,1431
157,"(593, 187)",person,2,1431
167,"(549, 174)",person,3,1431
177,"(707, 125)",person,4,1431
12,"(434, 231)",bicycle,0,1432
128,"(481, 237)",person,1,1432
157,"(593, 190)",person,2,1432
167,"(549, 175)",person,3,1432
177,"(707, 125)",person,4,1432
12,"(435, 231)",bicycle,0,1433
128,"(481, 236)",person,1,1433
157,"(593, 192)",person,2,1433
167,"(549, 176)",person,3,1433
180,"(707, 127)",person,4,1433
12,"(437, 229)",bicycle,0,1434
128,"(483, 236)",person,1,1434
157,"(593, 192)",person,2,1434
167,"(550, 178)",person,3,1434
180,"(708, 126)",person,4,1434
12,"(438, 223)",bicycle,0,1435
128,"(484, 234)",person,1,1435
157,"(589, 191)",person,2,1435
167,"(549, 179)",person,3,1435
180,"(708, 126)",person,4,1435
12,"(439, 220)",bicycle,0,1436
128,"(485, 232)",person,1,1436
157,"(590, 193)",person,2,1436
167,"(550, 180)",person,3,1436
180,"(708, 126)",person,4,1436
12,"(440, 219)",bicycle,0,1437
128,"(487, 226)",person,1,1437
157,"(587, 195)",person,2,1437
167,"(550, 180)",person,3,1437
180,"(708, 126)",person,4,1437
12,"(442, 219)",bicycle,0,1438
128,"(488, 224)",person,1,1438
157,"(587, 198)",person,2,1438
167,"(547, 183)",person,3,1438
180,"(708, 126)",person,4,1438
12,"(443, 218)",bicycle,0,1439
128,"(489, 224)",person,1,1439
157,"(586, 198)",person,2,1439
167,"(546, 185)",person,3,1439
180,"(708, 125)",person,4,1439
12,"(443, 213)",bicycle,0,1440
128,"(488, 223)",person,1,1440
157,"(585, 198)",person,2,1440
167,"(547, 187)",person,3,1440
180,"(708, 125)",person,4,1440
12,"(443, 211)",bicycle,0,1441
128,"(487, 223)",person,1,1441
157,"(586, 198)",person,2,1441
167,"(548, 188)",person,3,1441
180,"(708, 126)",person,4,1441
12,"(443, 210)",bicycle,0,1442
128,"(486, 222)",person,1,1442
157,"(587, 199)",person,2,1442
167,"(549, 187)",person,3,1442
180,"(708, 126)",person,4,1442
12,"(445, 208)",bicycle,0,1443
126,"(832, 90)",bicycle,1,1443
128,"(485, 217)",person,2,1443
157,"(586, 201)",person,3,1443
167,"(549, 188)",person,4,1443
180,"(708, 126)",person,5,1443
12,"(446, 206)",bicycle,0,1444
126,"(829, 88)",bicycle,1,1444
128,"(485, 215)",person,2,1444
157,"(585, 203)",person,3,1444
167,"(549, 191)",person,4,1444
180,"(708, 126)",person,5,1444
12,"(448, 204)",bicycle,0,1445
126,"(838, 86)",bicycle,1,1445
128,"(485, 213)",person,2,1445
157,"(584, 205)",person,3,1445
167,"(548, 192)",person,4,1445
180,"(708, 126)",person,5,1445
12,"(450, 201)",bicycle,0,1446
128,"(485, 213)",person,1,1446
157,"(583, 206)",person,2,1446
167,"(548, 194)",person,3,1446
180,"(708, 127)",person,4,1446
12,"(453, 200)",bicycle,0,1447
128,"(486, 213)",person,1,1447
157,"(583, 207)",person,2,1447
167,"(546, 196)",person,3,1447
180,"(708, 127)",person,4,1447
12,"(454, 200)",bicycle,0,1448
128,"(487, 211)",person,1,1448
157,"(585, 208)",person,2,1448
167,"(544, 196)",person,3,1448
180,"(708, 127)",person,4,1448
12,"(456, 200)",bicycle,0,1449
128,"(489, 209)",person,1,1449
157,"(585, 211)",person,2,1449
167,"(543, 197)",person,3,1449
180,"(708, 127)",person,4,1449
12,"(458, 199)",bicycle,0,1450
128,"(491, 205)",person,1,1450
157,"(586, 214)",person,2,1450
167,"(541, 200)",person,3,1450
180,"(708, 127)",person,4,1450
12,"(459, 199)",bicycle,0,1451
128,"(491, 203)",person,1,1451
157,"(585, 215)",person,2,1451
167,"(540, 202)",person,3,1451
180,"(708, 127)",person,4,1451
183,"(795, 77)",person,5,1451
12,"(459, 190)",bicycle,0,1452
128,"(492, 203)",person,1,1452
157,"(585, 215)",person,2,1452
167,"(539, 204)",person,3,1452
180,"(708, 127)",person,4,1452
183,"(791, 76)",person,5,1452
12,"(460, 192)",bicycle,0,1453
128,"(491, 203)",person,1,1453
157,"(584, 215)",person,2,1453
167,"(538, 205)",person,3,1453
180,"(708, 127)",person,4,1453
183,"(788, 75)",person,5,1453
12,"(461, 192)",bicycle,0,1454
128,"(492, 203)",person,1,1454
157,"(585, 215)",person,2,1454
167,"(536, 205)",person,3,1454
180,"(708, 127)",person,4,1454
183,"(786, 75)",person,5,1454
12,"(463, 192)",bicycle,0,1455
128,"(492, 201)",person,1,1455
157,"(583, 219)",person,2,1455
167,"(534, 206)",person,3,1455
180,"(708, 127)",person,4,1455
12,"(465, 191)",bicycle,0,1456
128,"(492, 197)",person,1,1456
157,"(583, 222)",person,2,1456
167,"(532, 209)",person,3,1456
180,"(708, 127)",person,4,1456
12,"(467, 189)",bicycle,0,1457
128,"(492, 196)",person,1,1457
157,"(582, 225)",person,2,1457
167,"(530, 212)",person,3,1457
180,"(708, 127)",person,4,1457
12,"(468, 186)",bicycle,0,1458
128,"(493, 195)",person,1,1458
157,"(580, 228)",person,2,1458
167,"(528, 213)",person,3,1458
180,"(708, 127)",person,4,1458
12,"(471, 185)",bicycle,0,1459
128,"(493, 194)",person,1,1459
157,"(577, 229)",person,2,1459
167,"(525, 212)",person,3,1459
180,"(708, 127)",person,4,1459
12,"(473, 184)",bicycle,0,1460
128,"(495, 194)",person,1,1460
157,"(575, 229)",person,2,1460
167,"(523, 213)",person,3,1460
180,"(708, 127)",person,4,1460
12,"(474, 184)",bicycle,0,1461
128,"(497, 193)",person,1,1461
157,"(573, 230)",person,2,1461
167,"(520, 218)",person,3,1461
180,"(708, 127)",person,4,1461
12,"(476, 184)",bicycle,0,1462
128,"(500, 189)",person,1,1462
157,"(571, 236)",person,2,1462
167,"(520, 221)",person,3,1462
180,"(708, 127)",person,4,1462
12,"(477, 181)",bicycle,0,1463
128,"(502, 187)",person,1,1463
157,"(569, 240)",person,2,1463
167,"(520, 224)",person,3,1463
180,"(708, 127)",person,4,1463
12,"(479, 171)",bicycle,0,1464
128,"(503, 186)",person,1,1464
157,"(569, 243)",person,2,1464
167,"(520, 225)",person,3,1464
180,"(708, 127)",person,4,1464
12,"(481, 175)",bicycle,0,1465
128,"(504, 184)",person,1,1465
157,"(569, 245)",person,2,1465
167,"(520, 225)",person,3,1465
12,"(483, 176)",bicycle,0,1466
128,"(506, 181)",person,1,1466
157,"(568, 245)",person,2,1466
167,"(520, 226)",person,3,1466
12,"(485, 177)",bicycle,0,1467
128,"(507, 177)",person,1,1467
157,"(565, 245)",person,2,1467
167,"(519, 228)",person,3,1467
12,"(485, 177)",bicycle,0,1468
128,"(508, 169)",person,1,1468
157,"(563, 248)",person,2,1468
167,"(517, 232)",person,3,1468
12,"(486, 176)",bicycle,0,1469
128,"(509, 167)",person,1,1469
157,"(558, 251)",person,2,1469
167,"(516, 235)",person,3,1469
12,"(487, 173)",bicycle,0,1470
128,"(510, 170)",person,1,1470
157,"(555, 256)",person,2,1470
167,"(513, 236)",person,3,1470
180,"(707, 127)",person,4,1470
12,"(489, 171)",bicycle,0,1471
128,"(511, 168)",person,1,1471
157,"(553, 259)",person,2,1471
167,"(510, 236)",person,3,1471
180,"(707, 127)",person,4,1471
12,"(490, 171)",bicycle,0,1472
157,"(552, 260)",person,1,1472
167,"(507, 236)",person,2,1472
180,"(707, 126)",person,3,1472
184,"(513, 133)",person,4,1472
12,"(492, 170)",bicycle,0,1473
128,"(493, 140)",person,1,1473
157,"(553, 261)",person,2,1473
167,"(504, 241)",person,3,1473
180,"(707, 126)",person,4,1473
184,"(515, 136)",person,5,1473
128,"(491, 135)",person,0,1474
157,"(555, 264)",person,1,1474
167,"(503, 245)",person,2,1474
180,"(707, 126)",person,3,1474
184,"(517, 140)",person,4,1474
128,"(490, 134)",person,0,1475
157,"(555, 271)",person,1,1475
167,"(502, 249)",person,2,1475
180,"(707, 126)",person,3,1475
184,"(520, 144)",person,4,1475
128,"(491, 137)",person,0,1476
157,"(555, 277)",person,1,1476
167,"(502, 251)",person,2,1476
180,"(708, 126)",person,3,1476
184,"(522, 145)",person,4,1476
128,"(492, 136)",person,0,1477
157,"(555, 282)",person,1,1477
167,"(501, 252)",person,2,1477
180,"(708, 125)",person,3,1477
184,"(523, 147)",person,4,1477
128,"(493, 133)",person,0,1478
157,"(556, 283)",person,1,1478
167,"(501, 253)",person,2,1478
180,"(708, 126)",person,3,1478
184,"(524, 147)",person,4,1478
128,"(493, 131)",person,0,1479
157,"(555, 284)",person,1,1479
167,"(500, 256)",person,2,1479
180,"(709, 126)",person,3,1479
184,"(525, 154)",person,4,1479
128,"(494, 133)",person,0,1480
157,"(555, 285)",person,1,1480
167,"(498, 259)",person,2,1480
180,"(709, 126)",person,3,1480
184,"(525, 156)",person,4,1480
128,"(496, 129)",person,0,1481
157,"(554, 291)",person,1,1481
167,"(496, 263)",person,2,1481
180,"(709, 126)",person,3,1481
184,"(525, 160)",person,4,1481
12,"(500, 143)",bicycle,0,1482
128,"(497, 121)",person,1,1482
157,"(551, 298)",person,2,1482
167,"(493, 266)",person,3,1482
180,"(709, 126)",person,4,1482
184,"(525, 161)",person,5,1482
12,"(501, 146)",bicycle,0,1483
128,"(499, 123)",person,1,1483
157,"(547, 301)",person,2,1483
167,"(490, 267)",person,3,1483
180,"(710, 126)",person,4,1483
184,"(526, 157)",person,5,1483
12,"(502, 144)",bicycle,0,1484
128,"(501, 125)",person,1,1484
157,"(544, 302)",person,2,1484
167,"(488, 267)",person,3,1484
180,"(710, 126)",person,4,1484
183,"(728, 121)",person,5,1484
184,"(528, 138)",person,6,1484
128,"(501, 125)",person,0,1485
157,"(542, 303)",person,1,1485
167,"(485, 273)",person,2,1485
180,"(710, 127)",person,3,1485
183,"(727, 122)",person,4,1485
184,"(531, 127)",person,5,1485
12,"(503, 141)",bicycle,0,1486
128,"(502, 123)",person,1,1486
157,"(540, 308)",person,2,1486
167,"(482, 277)",person,3,1486
180,"(710, 127)",person,4,1486
183,"(727, 122)",person,5,1486
184,"(532, 122)",person,6,1486
12,"(505, 139)",bicycle,0,1487
157,"(537, 317)",person,1,1487
167,"(482, 283)",person,2,1487
180,"(710, 127)",person,3,1487
183,"(725, 124)",person,4,1487
184,"(535, 122)",person,5,1487
12,"(506, 140)",bicycle,0,1488
157,"(536, 326)",person,1,1488
167,"(482, 285)",person,2,1488
180,"(711, 127)",person,3,1488
184,"(537, 124)",person,4,1488
12,"(506, 140)",bicycle,0,1489
157,"(536, 332)",person,1,1489
167,"(482, 286)",person,2,1489
180,"(711, 127)",person,3,1489
184,"(537, 125)",person,4,1489
12,"(506, 143)",bicycle,0,1490
157,"(536, 336)",person,1,1490
167,"(482, 286)",person,2,1490
180,"(711, 127)",person,3,1490
184,"(538, 122)",person,4,1490
12,"(507, 145)",bicycle,0,1491
